@relation FAQ
@attribute id string
@attribute text string
@attribute domain numeric
@data
"ENG_VISA_310"," IS EKST PRMT RKRT FRKN TRFL LSS PSR IST MSN KNTR INT L PSPR LST FRKN INT ",15
"ENG_VISA_311"," KN FRKN ENTR INT XLTR PSPR NM XLTR ENTR EKST KLRN XLTR ",15
"ENG_VISA_312"," WT FRKN TPRT KLRN XLT BRN INT FRKN ARFT INT HLTS SPRT PSPR XLT ",15
"ENG_VISA_313"," IF XLT BRN RJST FRKN INT NL BRN XLT ST FS ",15
"ENG_VISA_314"," WX RSTR ARS ",15
"ENG_VISA_315"," W IS PRMT RSTR ARS ",15
"ENG_VISA_316"," W0R INTF FRKN IST RSTR PRMT ",15
"ENG_VISA_317"," W0R FRKN RKRT RJST ",15
"ENG_VISA_318"," WR FRKN RJST HMSL ",15
"ENG_VISA_319"," IS FRKN RKRT RJST HMSL FST ",15
"ENG_VISA_320"," WT FS ",15
"ENG_VISA_321"," WT TP FS I NT ",15
"ENG_VISA_322"," W FS ",15
"ENG_VISA_323"," WT IM PSNK 0R ",15
"ENG_VISA_324"," KN I TNT FS ",15
"ENG_VISA_325"," H FS ",15
"ENG_VISA_326"," H PRSN APL FS ",15
"ENG_VISA_327"," WTR RKRM FS ",15
"ENG_VISA_328"," W RKRS FS ",15
"ENG_VISA_329"," H I SNT TKMN ",15
"ENG_VISA_330"," H I TKMN BK ",15
"ENG_VISA_331"," H I SKTL FS INTR ",15
"ENG_VISA_332"," H I XNJ INTR TT I SKTL IT ",15
"ENG_VISA_333"," T PRFX EMRJ APNT I TRFL IMTT ",15
"ENG_VISA_334"," WT I LF T0 EMRJ STXN AKTF RSPT I WT TRFL IMTT ",15
"ENG_VISA_335"," WTS TFRN FS APLK F FS ISNS F ",15
"ENG_VISA_336"," WT RX SRFS ",15
"ENG_VISA_337"," I MRT RSNT WF AKKM M I APNT WK WF TSNT WT I T ",15
"ENG_VISA_338"," I APNT FML MSLF T I BRNK MNR XLTR INTR ",15
"ENG_VISA_339"," I PSPR YSTR FS STMP IT BT I FNT NM TT BR0 RNK H I FKS IT ",15
"ENG_VISA_340"," I FS INTR YSTR I FRM K BRNK ATXN TTLS TLT PNTN ATMN PRSS 0 FRM I RPR APNT TS WK I LTR FLT RPR INTR APNT ",15
"ENG_VISA_341"," I INTR YSTR OFSR RTRN TKMN I I LTR TKR SRTF MRJ SRTF ETK WT I T ",15
"ENG_VISA_342"," I S KMPN AM KMPN  I FLT BB KMPN S I TRFL AW KN I FS I APL FS ",15
"ENG_VISA_343"," I  MN0S RMNN PSPR M I APL US FS ",15
"ENG_VISA_344"," I KRNT FLT US FS T I ELKT FNJR FS SKXN I TRFL UNTT STTS ",15
"ENG_VISA_345"," I RN RSNT EKSP NNMK FS WT I T ",15
"ENG_VISA_346"," H I ST UNTT STTS ",15
"ENG_VISA_347"," I FLT US NNMK FS INTN PSPR EKSP KN I TRNS FS PSPR ",15
"ENG_VISA_348"," WTR PNLT OFRS ",15
"ENG_VISA_349"," M FS RFST I F RFNT ",15
"ENG_VISA_350"," H I RPL FS RFST ",15
"ENG_VISA_351"," M FS RFST HLT I TLT RKRS ATXN ATMN PRSS WT ATMN PRSS H TKS ",15
"ENG_VISA_352"," IN EFNT STTN FS APLK RFST KRNT KX FNTS STPL  TS RPL RKRT FNTS RXT  T PRT ",15
"ENG_VISA_353"," AR RKRT FNTS  TS PRT AT LTR ",15
"ENG_VISA_354"," W APL UK STTN FS ",15
"ENG_VISA_355"," WTR AJ LMTS STTN FS ",15
"ENG_VISA_357"," WT STT RLTT RTS RMN OTST PBS ",15
"ENG_VISA_358"," WTR BMTR TTLS ",15
"ENG_VISA_359"," HWR KLKL ",15
"ENG_VISA_360"," H I ST UK STTN FS ",15
"ENG_VISA_361"," KN I UK STTN FS ",15
"ENG_VISA_362"," WTR RKRM UK STTN FS ",15
"ENG_VISA_363"," WTR KNTX UK STTN FS ",15
"ENG_VISA_364"," H UK STTN FS FLT FR ",15
"ENG_VISA_365"," IS SWX UK PRMT UK ",15
"ENG_VISA_366"," IF I TNT UK JB OFR I SWX SKLT FS ",15
"ENG_VISA_367"," KN FS FRST ASST FSS UK ",15
"ENG_VISA_368"," WT TKMN RKRT APL UK STTN FS ",15
"ENG_VISA_369"," WT SRFS OFR ",15
"ENG_VISA_370"," H I APL ",15
"ENG_VISA_371"," KN I UK STTN FS ",15
"ENG_VISA_372"," KN I FML UK STTN FS ",15
"ENG_VISA_373"," I TRFL UK F IRLN IS PSBL ",15
"ENG_VISA_374"," KN I UK I KRS ",15
"ENG_VISA_375"," INST RTRN HM KNTR APL ENTR KLRN I PST PSPR FRNT HM KNTR SBMT APLK M ",15
"ENG_VISA_376"," M PSPR ITNT KRT TLS I RJST PLS T I 0S ",15
"ENG_VISA_377"," TS MTR I TR KLM WLFR BNFT ",15
"ENG_VISA_378"," XLT I FTKP PSPR ",15
"ENG_VISA_379"," WTR ATFN STT UK ",15
"ENG_VISA_380"," AR SKLR AFLB ",15
"ENG_VISA_381"," IF I RKRT FNT AKKN LMTT TM ARF UK I APLT MN  TS APLK RFST ",15
"ENG_VISA_382"," W FNTS STT TR  UK ",15
"ENG_VISA_383"," TS SPNS ARNJ AKKM ",15
"ENG_VISA_384"," KN I EKST TR  ATLT FS ",15
"ENG_VISA_385"," KN I MNTN FNT BNK LN YS AMNT LN SNKX LN TSBR ",15
"ENG_VISA_386"," WT STPS XK TR  STTN HRS ",15
"ENG_VISA_387"," WL BRTR AJNS RJKT UK TR STTN FS BST PRFS UK FSTR FS RJKX ",15
"ENG_VISA_388"," KN I APL TR STTN FS RJKX UK FSTR FS ",15
"ENG_VISA_389"," KN I SWX PRMT STTN FS UK ",15
"ENG_VISA_390"," WT RJST SPNS TR  ",15
"ENG_VISA_391"," I SBMT ENTR KLRN APLK TR  FS LTR ORKN SPNS RJST I APLT I UNTR LSNS SSPN HM OFS WL APLK RFST ",15
"ENG_VISA_392"," I KRNT FS ENTR KLRN I TRFL UK I LSNS KLJ I AM AKSP SSPN XLT I TRFL UK ",15
"ENG_VISA_393"," H MNTN FNT RKRT TR  STTN ",15
"ENG_VISA_394"," I WX KR SPS TPNT IS PSBL ",15
"ENG_VISA_395"," WT FS LTR ",15
"ENG_VISA_396"," AR STT RLTT OTST PNTS BST SSTM PBS ",15
"ENG_VISA_397"," WT STTN FS ",15
"ENG_VISA_398"," WTR PRRK PRKR STTN FS FRM STTN FS ",15
"ENG_VISA_399"," WTR PRRK PRKR STTN FS ",15
"ENG_VISA_400"," KN I FS I TNT KNFR ATMS LTR ",15
"ENG_VISA_401"," KN I XNJ UNFR KLJ KMNK INT ",15
"ENG_VISA_402"," KN I TRST FS KNFR STTN FS ",15
"ENG_VISA_403"," WR I APL FS ",15
"ENG_VISA_404"," AR RLS RKLX I KNFR T ",15
"ENG_VISA_405"," H STTN FS FS ",15
"ENG_VISA_406"," WTR FRML FRN STTN ARFL ",15
"ENG_VISA_407"," IS APRF RKRT MNST TPRT TXNK KRSS ",15
"ENG_VISA_408"," WT FRN STTN EKST HSHR STTN FS ",15
"ENG_VISA_409"," H ENTR ALWT FRN STTN ",15
"ENG_VISA_410"," WN FRN STTN TRFL ABRT RTRN FS HX RNTR INT EKSP  TS TT TPRT INT HX ENTR ",15
"ENG_VISA_411"," KN RJST STTN KMPL KRTX EKST PST KRTT KRSS FRFR ",15
"ENG_VISA_412"," W0R FS F XRJT FRN STTN YR ",15
"ENG_VISA_413"," KN FRN STTN INTN STTN FS FST RSTR ARS ",15
"ENG_VISA_414"," W0R FRN STTN KRYT STTS M FL STTN FS ",15
"ENG_VISA_415"," WT RSN FS ",15
"ENG_VISA_416"," T I FS ",15
"ENG_VISA_417"," WT TFRN TRST FS BSNS ON KN I TRFL PRFT TRP INTF TRST FS ",15
"ENG_VISA_418"," KN I PRSS INFT PRFT FS TRFL AJNS ",15
"ENG_VISA_419"," IF I AM FLYN KNTR MSK I TRNS FS ",15
"ENG_VISA_420"," XLT I PRFT TRFL AJNS EKSK TRFL TTS APLK FRM TRST INFT I R TTS MN0 ",15
"ENG_VISA_421"," H TRST FS FLT ",15
"ENG_VISA_422"," H I LKT NRST RSN KNSL ",15
"ENG_VISA_423"," WT TKMN I BRNK RSN KNSL APL FS IS SNT TKMN RKLR ML I LF RSN KNSL SN FRNS ",15
"ENG_VISA_424"," I AM FRN NXNL KRNT STYN UNTT STTS KN I APL FS US I HM KNTR ",15
"ENG_VISA_425"," WL I HF TST ENTR RS ",15
"ENG_VISA_426"," KN I TRFL PT ",15
"ENG_VISA_427"," WL I MTKL INSR ",15
"ENG_VISA_428"," I MTKL TRKS ",15
"ENG_VISA_429"," I AM HNTN TR SPRT M IS PSBL ",15
"ENG_VISA_430"," I AM JRNL FT KMR RS ",15
"ENG_VISA_431"," T I FS ENTR INT  ",15
"ENG_VISA_432"," IS INTN FT SPS  ",15
"ENG_VISA_433"," WT TM FST  ",15
"ENG_VISA_434"," WT PRSN SKRT  ",15
"ENG_VISA_435"," WT HPNS I ARF INT ",15
"ENG_VISA_436"," I PSPR TLH N I XFTT BNKL XLT I XNJ ATRS PSPR XNJ RKRT TKMN RKRT TM TK ",15
"ENG_VISA_437"," M PSPR IST PSPR OFS KN I APL SRFS PSPR OFS ",15
"ENG_VISA_438"," W TNT EKNR STMP PSPR KN I BSS PRFX MTRK SRTF IST UNFR KNSR ",15
"ENG_VISA_439"," I TNLT APLK FRM WBST KN I FL SBMT ",15
"ENG_VISA_440"," I TNLT APLK FRM PSPR WBST HWFR KLMN SPSM SKNT APLK RKRT SKNT STKR OPXN AFLB NT WT I KS ",15
"ENG_VISA_441"," IS ITNT SRTF MNTT STTS KFRN EMPL ",15
"ENG_VISA_442"," I AM ISS BNK AM I RKRT FRNX ITNT SRTF ",15
"ENG_VISA_443"," I PSPR  AK I MRT RSNT XLT I INKL SPSS NM PSPR IF S PRST ",15
"ENG_VISA_444"," I ONMN BB TS BB RKR SPRT PSPR HSHR NM ENTR PRNT PSPR ",15
"ENG_VISA_445"," IN MNR XLT PSPR F0R ABRT KNSN OBTN APL PSPR IF S PRST ",15
"ENG_VISA_446"," WT TFRN RS RNWL PSPR ",15
"ENG_VISA_447"," M PSPR EKSP  AK KN I RN IT WT PRST IT ",15
"ENG_VISA_448"," I AM STTN STYN PRNT WR I APL PSPR PRF RSTN I FRNX ",15
"ENG_VISA_449"," WT TFRN PRST APLY PRSN PST ",15
"ENG_VISA_450"," I AM SLRT PRSN INKM TKS TTKT SLR WT TKMN I SBMT EKNR STTS ",15
"ENG_VISA_451"," I XFTT TLH  MN0S BNKL I APL PSPR AS INST STYT ATRS KN I APL PSPR PSPR OFS TLH IF S PLS PRST ",15
"ENG_VISA_452"," I TRFL UK WK KMPN ASKN I TNT PSPR KN I PSPR TTKL SKM ",15
"ENG_VISA_453"," WT TKMN RKRT XNJ NM AKKN TFRS ",15
"ENG_VISA_454"," IS MNTT SBMT BR0 SRTF BRN  ",15
"ENG_VISA_455"," IN MSLM PSPR HLTR ENTR WF NM ALWT PSPR ",15
"ENG_VISA_456"," H I KLF   HR SRFS ",15
"ENG_VISA_457"," WT LTR A0RT I RT ON ",15
"ENG_VISA_458"," WR I PSPR NMBR T I KLR BLK WT FTKR ",15
"ENG_VISA_459"," WT XNJ NM TT I FRM ",15
"ENG_VISA_460"," WT KNTR MN ",15
"ENG_VISA_461"," WT NTRL SRTF ",15
"ENG_VISA_462"," WT LS FRM ",15
"ENG_VISA_463"," AR PSPR OFS EMBS WKNT ",15
"ENG_VISA_464"," H I SNT APLK Y ",15
"ENG_VISA_465"," T I SNT PMNT APLK ",15
"ENG_VISA_466"," T I SNT EKSS PSPR APLK ",15
"ENG_VISA_467"," T ARNJ MT KRT SRFS UK ARPR ",15
"ENG_VISA_468"," WT HPN PSPR MSNK RTRN KRR ",15
"ENG_VISA_469"," WT APLK EMBS PSPR OFS ",15
"ENG_VISA_470"," WL PSPR FS SRFS XRJ APLK RJKT ",15
"ENG_VISA_471"," H I LFT PSPR APL FS ",15
"ENG_VISA_472"," M PSPR PJS NRL FL PRBL ",15
"ENG_VISA_473"," T I FS TRFL ",15
"ENG_VISA_474"," T XLTR P FSS ",15
"ENG_VISA_475"," AR FTS RKRT ",15
"ENG_VISA_476"," IM WRT PSTN APLK Y ",15
"ENG_VISA_477"," H I XK PRKR APLK ",15
"ENG_VISA_478"," I APL FS AFLB ST I T ",15
"ENG_VISA_479"," AR HTN FS P I ABT ",15
"ENG_VISA_480"," WR I APLK FRMS HLP KMPL IT ",15
"ENG_VISA_481"," WT I APLY INTN FS HLTN PKST PSPR ",15
"ENG_VISA_482"," I AM BRTX PSPR HLTR PKST ORJN ",15
"ENG_VISA_483"," I AM INTF HLTN BNKL PSPR ",15
"ENG_VISA_484"," I AM INTF HLTN SR LNKN XNS PSPR ",15
"ENG_VISA_485"," I AM UK NXNL RSTN UK ",15
"ENG_VISA_486"," I AM UK NXNL RSTN UK YR ",15
"ENG_VISA_487"," I AM INTF SLFK PSPR ",15
"ENG_VISA_488"," H JT FS INT ",15
"ENG_VISA_490"," I LST INTN PSPR INT FLT KTR FS M ",15
"ENG_VISA_491"," WR FS MTRS ATFN INT ",15
"ENG_VISA_492"," WT INTN FS  ",15
"ENG_VISA_493"," KN INTN FS SNKP ",15
"ENG_VISA_494"," KN ELS PK INTN TRST FS LNTN ",15
"ENG_VISA_495"," I PRTS KNFR INT WX FS I APL FR ",15
"ENG_VISA_496"," I INTR UNFR INT XRT PRT WX FS I APL FR ",15
"ENG_VISA_497"," I INT WRKM FML WX FS I APL FR WLT XLTR ABL STT INT ",15
"ENG_VISA_498"," I STTY INT SMST ITMS UNFR WX FS I APL FR ",15
"ENG_VISA_499"," I TRFL INT EMRJ IS EKST XRJ SM ",15
"ENG_VISA_500"," I APLT FS INT I XNJT MNT FSTN KNTR KN I KLM RFNT FS F ",15
"ENG_VISA_501"," T I FS PT IM TKNK INT ",15
"ENG_VISA_502"," ITS I SBMT APLK PSPR H I STTS APLK ",15
"ENG_VISA_506"," KN I KLKT PSPR H KMSN INT LNTN KNSL JNRL ETNB BRMN ",15
"ENG_VISA_507"," T I SBMT PSPR FS APLK INT FS APLK SNTR ",15
"ENG_VISA_508"," H I P FS SRFS XRJS ",15
"ENG_VISA_509"," IS FS F RKRT PT 0 PSPR HLTR TRFL INT ",15
"ENG_VISA_510"," WR FS APLK FRMS ",15
"ENG_VISA_514"," T I FS INT ",15
"ENG_VISA_515"," KN I FS ARFL ENTR INT ",15
"ENG_VISA_516"," I FST INT TRSM ATNT FRNT MRJ MT FRNT WX FS I APL FR ",15
"ENG_VISA_517"," I TRFL INT FRKN BSNS MTNK EKSP OPRT PRTN INTN KMPN WX FS I APL FR ",15
"ENG_VISA_518"," I XNJN FLTS INT TRFL FNL TSTN S NPL  LNTN ETK T I FS XNJ FLTS TRMN ",15
"ENG_VISA_519"," I PRTS KNFR INT  WX FS I APL FR ",15
"ENG_VISA_521"," I INT WRKM FML WX FS I APL FR WLT XLTR ABL STT INT  ",15
"ENG_VISA_526"," I SBMT APLK PSPR H I STTS APLK ",15
"ENG_VISA_529"," H I PSPR RT KLKX INT FS APLK SNTR ",15
"ENG_VISA_530"," KN I KLKT PSPR EMBS INT BRN ",15
"ENG_VISA_531"," T I SBMT PSPR FS APLK INT FS APLK SNTR ",15
"ENG_VISA_533"," T APLK TM SBMT APLK ",15
"ENG_WEB_1"," T RSRS HNTL KRFK FTST ",16
"ENG_WEB_2"," KN I XS TSN ST XS WB HST ",16
"ENG_WEB_3"," KN I XNJS  ",16
"ENG_WEB_4"," T FLX ",16
"ENG_WEB_5"," XLT ENTR WB ST TSNT USNK FLX ",16
"ENG_WEB_6"," T OFR KMPL WBST SLXN  ",16
"ENG_WEB_7"," KN I WB TSN TMPL ",16
"ENG_WEB_8"," WT TFRN STTK TNMK TSKN ",16
"ENG_WEB_9"," IS PJS I ST TRKT PRPR WB SPS ",16
"ENG_WEB_10"," WT PMNT PRSS KTW ",16
"ENG_WEB_11"," WT TMN NM I XS ",16
"ENG_WEB_12"," WT TFRN STTK TNMK ST ",16
"ENG_WEB_13"," W ONS WBST WBST TSN KMPL ",16
"ENG_WEB_14"," S I ESTB STRN PRSN WB BT I STRT ",16
"ENG_WEB_15","  I HR PRFS TSN WB ST ",16
"ENG_WEB_16","  I HR PRFS KPRT KN I MSLF ",16
"ENG_WEB_17"," WT PRTK TFLP WB STS ",16
"ENG_WEB_18","  TNT FRNT ",16
"ENG_WEB_19"," H TK ",16
"ENG_WEB_20"," W ONS KMPL WB ST ",16
"ENG_WEB_21"," WT TMN NM I ON ",16
"ENG_WEB_22"," WT HSTN I IT ",16
"ENG_WEB_24"," H XNJS I RKST TSN KNSP ",16
"ENG_WEB_25"," WT KRNT OFR ",16
"ENG_WEB_27"," ONS ST KMPL I XNJS UPTT MSLF ",16
"ENG_WEB_28"," WT PMNT PLS TP PMNT AKSP ",16
"ENG_WEB_29"," H NRML BLT HST WB ST ",16
"ENG_WEB_30"," IF I ST HLP IMPR IT ",16
"ENG_WEB_31"," KN KMPN EKSS LK BRXR TSKN MTRL WBST ",16
"ENG_WEB_32"," WT EKSP KMPN KMPL WB ST TSKN ",16
"ENG_WEB_33"," T I TML TSN SMPL WB ST ",16
"ENG_WEB_34"," WX SKRP BTR SRFR KLNT ST ",16
"ENG_WEB_35"," JF EKSM SRFR SKRP KLNT SKRP ",16
"ENG_WEB_36"," IS OPTM WB PJ RKRT KMPT BRSR ",16
"ENG_WEB_37"," WL I ATKT TXNK SPRT ",16
"ENG_WEB_38"," T SPRT KNTR SPSF TP LFL TMNS ",16
"ENG_WEB_39"," WT HPNS I SN WB ST ",16
"ENG_WEB_40"," KN I MNTN ON ST KNFK IT ",16
"ENG_WEB_41"," KN I JF APLT JFSK FLX PJS ST ",16
"ENG_WEB_42"," WT LSTT SPSN TRNS ",16
"ENG_WEB_43"," H TT TRNS I WB PJS ",16
"ENG_WEB_44"," KN ST PSWR PRTK TRKT ",16
"ENG_WEB_45"," KN PP AKKN KNFK MNMM ",16
"ENG_WEB_46"," T I KNTR PNL LNKS HSTN AKKN I MNJ ST ",16
"ENG_WEB_47"," T PRFT UNLM TRNS PLN ",16
"ENG_WEB_48"," IS MNMM KNTR TRM HSTN AKKN  TTKT SRFR ",16
"ENG_WEB_49"," WN I STRT HSTN ST ",16
"ENG_WEB_50"," IN TM AKKN TTLS I PMNT ",16
"ENG_WEB_51"," WL I UNLM AKSS UPTT PJS ",16
"ENG_WEB_52"," KN I TMN NM I XNJ HST ",16
"ENG_WEB_53"," KN I MLTP TMN NMS WB ST ",16
"ENG_WEB_54"," WT TNS SRFR I I TRNS TMN ",16
"ENG_WEB_55"," WL I TTKT IP ATRS ",16
"ENG_WEB_56"," KN I RN ON SFTW ST ",16
"ENG_WEB_57"," KN I TST ST BJNN SRFS ",16
"ENG_WEB_58"," WT PRKR AKSS EML ",16
"ENG_WEB_59"," KN I SNT BLK TRJT EML USNK SRFR ",16
"ENG_WEB_60"," T I TLNT AKSS ",16
"ENG_WEB_61"," IS MSKL TTBS SPS OFRL SPS I PRXS ",16
"ENG_WEB_62"," WT KJ AKSS ",16
"ENG_WEB_63"," WT PMNT OPXN OFR ",16
"ENG_WEB_64"," KN INTR USRS PRXS HSTN ",16
"ENG_WEB_65"," IF I B PLN UPKR LTR PSBL ",16
"ENG_WEB_66"," WT BSNS ML SLXN ",16
"ENG_WEB_67"," W XS BSNS ML  ",16
"ENG_WEB_68"," WT PP ML ",16
"ENG_WEB_69"," WT WBML ",16
"ENG_WEB_70"," WT EML ALS ",16
"ENG_WEB_71"," WT KXL EML IT  UNLM ALSN ",16
"ENG_WEB_72"," WT MLBK KT ",16
"ENG_WEB_73"," WT SPM ",16
"ENG_WEB_74"," WT AT RSPN ",16
"ENG_WEB_75","  I RSL SRFS ",16
"ENG_WEB_76"," W0 RSLR KNTR PNL I KRT AKKN RL TM ",16
"ENG_WEB_77"," KN I UPKR RSLR PLN TM WT PRS UPKR ",16
"ENG_WEB_78"," H ST RSLR AKKN ",16
"ENG_WEB_79"," WT NM SRFR KLNT US ",16
"ENG_WEB_80"," T OFR TXNK SPRT KLNT ",16
"ENG_WEB_81"," WL KNTK KLNT ",16
"ENG_WEB_82"," AS RSLR AM I ABL ON RSLR ",16
"ENG_WEB_83"," T RSLR TP TXNK EKSP RKRT ",16
"ENG_WEB_84","  ST SBMT SRX ENJN TRKT  ",16
"ENG_WEB_85"," H SRX ENJN MRKT STRT IMPK BSNS ",16
"ENG_WEB_86"," WL SBMT ST KRNT LST TP SRX ENJN ",16
"ENG_WEB_87"," H ST INTK ",16
"ENG_WEB_88"," I SBMT WB ST SRX ENJN LSTN WL ",16
"ENG_WEB_89"," H PJ SBMT ",16
"ENG_WEB_90"," WT PJS SRX ENJN SPTR TRBL FLWN ",16
"ENG_WEB_91"," WT MT TKS I 0M ",16
"ENG_WEB_92"," H KWRT I TRJT ",16
"ENG_WEB_93"," WT LNK PPLR  ",16
"ENG_WEB_94","  I TMN NM ",16
"ENG_WEB_95"," KN I TRNS EKSS TMN NM Y ",16
"ENG_WEB_96"," KN I RJST TMN NM ST  ",16
"ENG_WEB_97"," T OFR TXNK SPRT KSTM ",16
"ENG_WEB_98"," KN I XNJ TMN NM ",16
"ENG_WEB_99"," H I RN TMN NM ",16
"ENG_WEB_100"," WT TNS SRFR I I TMN SRFR ",16
"ENG_WEB_101"," H I RJST TMN NM SNTR ",16
"ENG_WEB_102"," H TM RJST TMN NM ",16
"ENG_WEB_103"," M ST RT I RJST TMN NM N ",16
"ENG_WEB_104"," KN I RJST TMN NM I WNT ",16
"ENG_WEB_105"," IS RFNT I MSPL TMN NM SMPL ANMR ",16
"ENG_WEB_106"," WT HST NM ",16
"ENG_WEB_107"," WT TMN LKNK ",16
"ENG_WEB_108"," WT TNS TMN NM SRFR ",16
"ENG_WEB_109"," KN I I USRN PSWR ",16
"ENG_WEB_110"," KN I XNJ TMN PSWR ",16
"ENG_WEB_111"," ONS I TMN NM SKRT I IT ",16
"ENG_AGRICULTURE_1"," WT AKRK BTXN ",1
"ENG_AGRICULTURE_2"," AR FTS PRTS USNK BTXN SF ET FTS PRTS USNK TRTX BRTN PRKT ",1
"ENG_AGRICULTURE_3"," HF FRMR ATPT KRP FRTS TFLP USNK BTXN ",1
"ENG_AGRICULTURE_4"," WT PRSS SL TSTN INFL ",1
"ENG_AGRICULTURE_5"," WR I PRXS FRTL PSTS H I SLKT ONS ",1
"ENG_AGRICULTURE_6"," WR I INFR FRTL ",1
"ENG_AGRICULTURE_7"," WR I INFR RJST PSTS ",1
"ENG_AGRICULTURE_8"," WR I INFR PSTS ESTB RJST RPRT ",1
"ENG_AGRICULTURE_9"," WR I INFR BLK RPKJ PSTS ",1
"ENG_AGRICULTURE_10"," WR I INFR KSTM BLNT PSTS ",1
"ENG_AGRICULTURE_11"," WR I INFR TRNS PSTS ",1
"ENG_AGRICULTURE_12"," WR I PSTS APLT LN KR KMPN APRT BLTN I LF ",1
"ENG_AGRICULTURE_13"," IS FRM NRSR KRNH FRST KFRT WRKR PRTK STNT PS AKRK PSTS ",1
"ENG_AGRICULTURE_14"," WT I I AM KFRT WRKR PRTK STNT PS ",1
"ENG_AGRICULTURE_15"," H I WRKR PRTK STNT PS TRNN MTRL PSTR XTS ",1
"ENG_AGRICULTURE_16"," I RS LFST ENFR LS RKLX APL M ",1
"ENG_AGRICULTURE_17"," WR I INFR RKLX LFST FT ",1
"ENG_AGRICULTURE_18"," WR I INFR AKKL OPRX ",1
"ENG_AGRICULTURE_19"," WR I INFR PSTR RNJL KRSN OPRX ",1
"ENG_AGRICULTURE_20"," I LST RFNT XK H I ON ",1
"ENG_AGRICULTURE_21"," WT AKRK BTXN ",1
"ENG_AGRICULTURE_22"," IS BTXN FNTM BRTN TXNK PS UNKS RSKS ",1
"ENG_AGRICULTURE_23"," AR KRPS TFLP USNK BTXN SF ENFR KRPS TFLP USNK TRTX BRTN PRKT ",1
"ENG_AGRICULTURE_25"," AR PRTK AKRK BTXN RKLT ",1
"ENG_AGRICULTURE_26"," T FTS PRTS USNK BTXN RKR SPXL LBLN ",1
"ENG_AGRICULTURE_27"," KN FTS TFLP USNK BTXN KS FT ALRJ ",1
"ENG_AGRICULTURE_28"," WT EKSM AKRK BTXN PRTK KRNT AFLB ",1
"ENG_AGRICULTURE_29"," TS BTXN BNFT AKRK EKNM ",1
"ENG_AGRICULTURE_30"," TS PSTP BT KRN HRM MNRX BTRF ",1
"ENG_AGRICULTURE_31"," WT TRMN TXNL ",1
"ENG_AGRICULTURE_32"," KN BTXN PL BNFX RL AKKL ",1
"ENG_AGRICULTURE_33"," KN AKRK BTXN ASST MTNK FT TMNT OF KRWN KLBL PPLX ",1
"ENG_AGRICULTURE_34"," WT KLTN RS EFKT MNS PRFN TFSN ",1
"ENG_AGRICULTURE_35"," WT INTR TRT ISS AFKT BTXN FT PRTK ",1
"ENG_AGRICULTURE_36"," WT ISS RKRT INTL PRPR AKRK ",1
"ENG_AGRICULTURE_37"," WT JNTK ENJN T ",1
"ENG_AGRICULTURE_38"," WT JNTK ENJN KLTN BFR ",1
"ENG_AGRICULTURE_39"," WT RSKS JNTK ENJN ",1
"ENG_AGRICULTURE_40"," W RKLT JNTK ENJN ",1
"ENG_AGRICULTURE_41"," H JNTK ENJN KRPS TSKN ",1
"ENG_AGRICULTURE_42"," KN FRSS PLNT JNTK ENJN INFK PPL ",1
"ENG_AGRICULTURE_43"," KN JNTK ENJN FTS KS ALRJ ",1
"ENG_AGRICULTURE_44"," I  BLJ KRSS KN I APL TK0 KLSS I AM PRKR ",1
"ENG_AGRICULTURE_45"," WT ATMS TTLN M BTXN PRKR ",1
"ENG_AGRICULTURE_46"," I BLJ UNTR TKR I UNTR 0TY  BLJ KRSS APLY WTSP KLSS RKMN I PRPR BTXN PRKR ",1
"ENG_AGRICULTURE_47"," IS APL PRKR WL ENRL INTR BLJ MLKL BLJ JNTK KRSS ",1
"ENG_AGRICULTURE_48"," I KRTT LFL KRSS KN I TRNS KRTT ",1
"ENG_AGRICULTURE_49"," WL APLK KNST SBMT AFTR TTLN ",1
"ENG_AGRICULTURE_50"," HS BTXN PRKR APRF STT AKT ",1
"ENG_AGRICULTURE_51"," AR KR SKRS RKRT M BTXN ",1
"ENG_AGRICULTURE_52"," AR TFL SKRS RKRT M BTXN ",1
"ENG_AGRICULTURE_53"," WT KRTT SKL ARTS SNSS TPRT KT TFL SKR RPRT ",1
"ENG_AGRICULTURE_54"," KN I SBMT TFL SKRS I AK ",1
"ENG_AGRICULTURE_55"," KN ENRL M BTXN PRTM BSS ",1
"ENG_AGRICULTURE_56"," H PRKR M BTXN KMPL ",1
"ENG_AGRICULTURE_57"," KN I APL SPRN TRM M BTXN  ",1
"ENG_AGRICULTURE_58"," IF I KRTT BTXN PRKR I FT INBL SNSS KRSS KNT FTKR RKRM ",1
"ENG_AGRICULTURE_59"," IS HSNK PRFT UNFR BTXN ",1
"ENG_AGRICULTURE_60"," I TKR BTXN EKFL AMRK B BS TKR KN TL I ATMT W0M KRNT TKR ",1
"ENG_AGRICULTURE_61"," WT ATRS I SNT APLK MTRL  BTXN  ",1
"ENG_AGRICULTURE_62"," AR FLXP SKLR AFLB MTX INBT PRKR ",1
"ENG_AGRICULTURE_63"," H TTL STTN INST ATMT BTXN ",1
"ENG_AGRICULTURE_64","  MTX TKR MS TKR I AM AFRT MTX PRKR SNTF RKRS ",1
"ENG_AGRICULTURE_65"," WT PRSS SL TSTN INFL ",1
"ENG_AGRICULTURE_66"," WR I PRXS FRTL PSTS H I SLKT ONS ",1
